gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Accountant,career_aspiration_Artist,career_aspiration_Banker,career_aspiration_Business Owner,career_aspiration_Construction Engineer,career_aspiration_Designer,career_aspiration_Doctor,career_aspiration_Game Developer,career_aspiration_Government Officer,career_aspiration_Lawyer,career_aspiration_Real Estate Developer,career_aspiration_Scientist,career_aspiration_Software Engineer,career_aspiration_Stock Investor,career_aspiration_Teacher,career_aspiration_Unknown,career_aspiration_Writer,average_score,science_avg,humanities_avg,engagement_score,performance_consistency
0,0,4,0,19,99,78,74,95,72,65,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,85.0,78.0,17.0,87.03851860318429
0,0,2,0,16,88,71,82,98,91,73,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.42857142857143,89.75,72.66666666666667,15.0,89.69050368418931
1,0,3,0,6,65,72,77,89,74,76,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.42857142857143,76.25,69.66666666666667,4.5,90.96567392557432
1,1,5,0,4,90,99,87,81,90,80,92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42857142857143,87.0,90.33333333333331,1.5,93.44619339983389
0,0,9,0,34,91,88,79,60,82,96,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,78.0,89.0,29.5,88.42827748756643
0,1,3,0,31,86,92,66,66,100,99,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,79.5,94.0,29.5,85.70881057301054
0,0,2,0,27,86,84,98,67,76,75,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.71428571428571,81.75,74.66666666666667,26.0,88.45711928338098
1,0,4,0,22,92,91,85,94,69,80,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.14285714285714,85.0,80.66666666666667,20.0,89.84407280732788
1,0,3,1,25,90,97,64,64,61,81,93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,69.75,90.33333333333331,28.5,84.6284121091634
1,0,3,0,19,98,69,61,62,82,87,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71428571428571,75.75,73.33333333333333,17.5,85.604233426521
0,0,1,0,28,72,93,68,62,83,98,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57142857142857,71.25,86.0,27.5,86.08529383641007
0,1,3,1,34,77,93,83,84,83,84,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.14285714285714,81.75,82.66666666666667,37.5,93.2071466125893
0,0,10,0,5,75,52,84,70,81,99,85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,77.5,78.66666666666667,0.0,85.37126116167221
0,1,1,0,34,94,82,83,76,83,93,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42857142857143,84.0,89.66666666666667,33.5,92.8153602999839
0,0,7,0,34,75,88,71,62,90,78,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85714285714286,74.5,87.0,30.5,88.2891991246176
1,0,0,0,19,91,91,66,97,62,89,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.57142857142857,79.0,87.33333333333333,19.0,86.52338886741003
0,0,0,0,13,75,64,100,63,98,71,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71428571428571,84.0,69.33333333333333,13.0,84.79348510545249
0,0,3,0,18,93,79,86,72,89,61,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.57142857142857,85.0,79.33333333333333,16.5,87.15662112400398
1,0,5,0,1,86,81,80,85,62,86,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.42857142857143,78.25,78.66666666666667,-1.5,90.63949533310048
0,0,1,0,29,92,61,96,79,97,89,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.57142857142857,91.0,76.0,28.5,87.15662112400398
0,0,5,0,34,90,91,61,72,64,84,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.28571428571429,71.75,82.33333333333333,31.5,87.85210188668721
1,0,1,0,31,92,78,96,91,82,98,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,90.25,92.0,30.5,91.77402488049796
0,0,2,0,14,90,88,71,96,72,74,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57142857142857,82.25,80.66666666666667,13.0,90.13664791839436
1,0,6,1,32,78,92,77,100,61,82,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.71428571428571,79.0,78.33333333333333,34.0,85.44305107844498
0,0,10,0,5,82,58,58,91,91,55,98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.14285714285714,80.5,70.33333333333333,0.0,81.47588444370805
1,0,5,0,33,86,62,81,63,75,92,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.14285714285714,76.25,83.0,30.5,86.84162406894919
0,0,1,0,32,83,63,93,94,93,90,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.85714285714286,90.75,77.0,31.5,88.66526619297169
1,0,0,0,11,69,85,70,79,68,81,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.28571428571429,71.5,85.0,11.0,91.61918290152474
0,0,0,0,12,83,81,96,96,62,82,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42857142857143,84.25,80.0,12.0,88.3258527383918
0,0,2,0,24,84,63,98,70,92,78,93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.57142857142857,86.0,78.0,23.0,87.0918999221788
0,0,2,1,29,89,71,77,88,66,80,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.71428571428571,80.0,79.33333333333333,33.0,91.06105364683499
1,0,0,0,33,77,99,73,83,71,82,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71428571428571,76.0,87.0,33.0,90.78562200120041
0,0,0,0,13,94,88,98,64,99,98,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,88.75,94.0,13.0,87.52335515185807
1,0,3,0,10,93,64,81,74,96,94,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.71428571428571,86.0,85.33333333333333,8.5,87.02933713189279
1,0,3,0,38,92,88,90,94,88,92,96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42857142857144,91.0,92.0,36.5,97.00794703382762
0,0,2,0,5,73,87,92,99,84,91,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.28571428571429,87.0,83.0,4.0,89.79029406701176
1,0,3,1,35,90,87,100,98,91,98,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.28571428571428,94.75,93.66666666666669,38.5,95.07677999292179
1,1,10,0,1,87,58,85,82,100,87,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.28571428571429,88.5,78.66666666666667,-4.0,87.0679431164994
0,0,2,0,21,88,74,99,72,63,87,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.28571428571429,80.5,80.0,20.0,88.00396891031197
1,0,6,0,5,88,99,71,85,82,94,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,81.5,94.33333333333331,2.0,90.98150049435421
1,1,1,1,15,96,87,64,88,64,92,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.14285714285714,78.0,85.33333333333333,19.5,86.93058823781561
1,0,3,0,28,89,96,85,91,100,91,91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85714285714286,91.25,92.66666666666669,26.5,95.1547765297986
1,0,1,0,5,58,77,69,83,94,70,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.28571428571429,76.0,81.33333333333333,4.5,85.9321372659255
0,0,2,0,35,95,98,97,94,88,99,96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.28571428571428,93.5,97.66666666666669,34.0,96.36158066763942
1,0,8,1,28,76,69,86,72,71,79,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.71428571428571,76.25,70.33333333333333,29.0,92.56776647042794
0,0,2,0,16,87,89,91,76,77,97,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.57142857142857,82.75,82.33333333333333,15.0,87.89136474993785
0,0,2,0,29,60,65,86,66,61,99,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.14285714285714,68.25,84.33333333333333,28.0,84.21574020921928
0,0,10,0,3,70,61,83,52,81,97,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28571428571429,71.5,75.66666666666667,-2.0,85.00317493918256
0,0,6,0,35,90,86,99,94,100,89,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85714285714286,95.75,86.66666666666667,32.0,94.01589406765524
1,0,2,0,29,75,96,61,73,60,77,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.71428571428571,67.25,84.66666666666667,28.0,87.71567006692014
1,0,3,1,14,96,100,96,87,83,81,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14285714285714,90.5,92.0,17.5,92.61920123047712
0,0,2,0,11,88,98,81,61,62,96,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,73.0,84.66666666666667,10.0,83.15759320445363
0,0,2,1,1,99,60,87,94,71,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.28571428571429,87.75,82.0,5.0,85.68550518164326
1,0,4,0,14,86,99,64,88,84,95,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.57142857142857,80.5,97.0,12.0,88.12766320590673
1,0,4,1,11,96,61,85,87,83,80,79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57142857142857,87.75,73.33333333333333,14.0,89.32515194710571
1,0,3,0,28,87,99,70,81,62,90,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.85714285714286,75.0,93.33333333333331,26.5,87.0974347327289
0,0,6,0,18,89,90,96,97,87,84,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.57142857142857,92.25,79.0,15.0,88.61496387273858
1,0,1,0,31,77,98,67,67,80,90,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.85714285714286,72.75,84.66666666666667,30.5,87.5176314823859
1,1,6,0,2,57,71,51,59,84,74,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.28571428571429,62.75,71.0,-1.0,88.66106580972318
1,0,0,0,32,88,93,91,92,53,65,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42857142857143,81.0,82.0,32.0,84.17957920010615
1,0,3,0,3,56,75,78,82,98,99,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28571428571429,78.5,85.0,1.5,85.37451669500246
1,1,1,0,33,94,79,64,79,96,98,93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14285714285714,83.25,90.0,32.5,87.49095565296092
1,0,3,0,4,57,71,76,59,58,84,73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28571428571429,62.5,76.0,2.5,89.5482970173232
1,1,4,0,0,81,86,68,65,87,78,82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14285714285714,75.25,82.0,-2.0,91.44764025880242
1,0,2,0,10,96,83,64,84,98,79,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.14285714285714,85.5,87.0,9.0,87.35842083402854
1,0,8,0,11,97,66,76,80,81,82,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,83.5,70.66666666666667,7.0,88.93955998464196
0,0,3,0,5,86,76,92,86,75,67,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.14285714285714,84.75,74.0,3.5,91.56537747478542
0,0,4,0,33,94,74,95,82,100,63,97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42857142857143,92.75,78.0,31.0,86.15734679987078
1,0,2,1,29,88,83,94,80,97,95,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.85714285714286,89.75,85.33333333333333,33.0,92.30956066646013
0,0,3,0,26,84,74,74,67,72,99,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.42857142857143,74.25,79.33333333333333,24.5,88.3258527383918
0,0,1,0,25,85,82,88,62,71,71,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.28571428571429,76.5,76.0,24.5,90.80372746318224
0,0,2,1,30,78,89,95,71,68,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.28571428571429,78.0,76.33333333333333,34.0,89.3117777325649
0,0,2,0,13,86,66,77,74,84,72,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.14285714285714,80.25,77.66666666666667,12.0,90.19475359091587
1,0,1,0,25,99,98,80,83,89,68,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.57142857142857,87.75,75.66666666666667,24.5,85.66057715181509
1,0,0,0,15,67,64,99,84,100,81,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.85714285714286,87.5,74.33333333333333,15.0,85.95924299965073
0,0,6,0,10,84,94,60,83,97,75,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.28571428571429,81.0,88.66666666666667,7.0,86.48810048248475
1,1,3,1,0,72,62,96,95,97,71,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28571428571429,90.0,72.0,3.5,85.79068045595561
0,1,1,0,17,74,88,99,92,93,85,81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.42857142857143,89.5,84.66666666666667,16.5,91.69624296162388
1,1,5,0,4,74,74,83,52,70,87,95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42857142857143,69.75,85.33333333333333,1.5,86.15734679987078
0,0,3,0,32,91,92,64,69,82,94,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,76.5,82.33333333333333,30.5,85.88145427696841
1,0,5,0,34,77,66,94,77,49,83,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85714285714286,74.25,71.0,31.5,85.4005870959529
1,0,7,0,8,87,90,91,60,95,67,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85714285714286,83.25,73.0,4.5,84.84053022663643
1,0,1,1,3,60,70,61,63,61,71,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.57142857142857,61.25,71.33333333333333,7.5,94.46655192316331
0,0,1,1,3,92,84,86,80,73,97,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,82.75,89.66666666666667,7.5,92.15325363150887
1,1,9,0,4,71,89,63,50,63,64,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,61.75,74.0,-0.5,88.2101738774484
1,0,1,0,2,62,100,91,75,99,76,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,81.75,84.66666666666667,1.5,85.92875272052972
0,0,0,0,0,100,85,81,91,75,64,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,86.75,77.33333333333333,0.0,88.55863810970206
0,0,5,1,3,94,65,100,77,66,96,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85714285714286,84.25,76.33333333333333,5.5,84.61138330422374
1,0,4,0,4,98,80,66,94,86,72,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.14285714285714,86.0,79.33333333333333,2.0,88.57738250328802
0,0,3,0,21,94,81,88,81,71,92,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.85714285714286,83.5,82.0,19.5,91.06638237836856
0,0,3,0,4,92,69,93,67,79,84,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,82.75,74.0,2.5,88.93955998464196
0,0,5,1,1,50,87,93,84,86,73,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14285714285714,78.25,78.0,3.5,85.67719101772082
1,0,7,0,49,99,98,94,96,95,88,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.57142857142856,96.0,92.66666666666669,45.5,96.26471139637364
1,0,3,0,12,70,68,89,60,79,85,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.85714285714286,74.5,73.0,10.5,89.33184534188204
1,0,6,0,9,92,93,86,61,78,80,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85714285714286,79.25,78.33333333333333,6.0,86.90510822968778
0,1,1,0,20,82,70,86,66,97,93,91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.57142857142857,82.75,84.66666666666667,19.5,88.26888549117997
0,0,7,1,16,83,73,82,62,92,68,76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57142857142857,79.75,72.33333333333333,17.5,89.93591960059369
0,0,1,0,13,84,85,64,74,79,92,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.42857142857143,75.25,80.33333333333333,12.5,89.29397143572615
0,0,0,0,30,60,71,91,83,93,88,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.28571428571429,81.75,85.33333333333333,30.0,86.72453031949169
0,0,3,0,7,67,60,99,60,82,81,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.14285714285714,77.0,68.0,5.5,85.30954310412628
1,0,3,0,38,96,92,93,91,88,90,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14285714285714,92.0,90.0,36.5,97.14643080636597
1,0,4,0,7,97,63,61,77,74,94,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.28571428571429,77.25,72.66666666666667,5.0,84.804449272739
0,0,1,0,8,89,62,79,60,93,77,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.14285714285714,80.25,70.66666666666667,7.5,87.55775246149138
0,0,0,0,8,68,95,62,65,70,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.85714285714286,66.25,74.66666666666667,8.0,88.60660174445202
0,0,9,1,11,82,85,94,75,97,98,76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.71428571428571,87.0,86.33333333333333,11.5,90.3095530595972
1,0,3,1,30,85,78,99,81,60,83,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.14285714285714,81.25,78.66666666666667,33.5,88.27497588590154
1,0,3,1,11,86,66,84,86,74,91,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,82.5,74.33333333333333,14.5,89.7530492340404
0,0,2,0,35,87,86,89,94,93,91,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.71428571428571,90.75,88.33333333333333,34.0,96.96057649576515
1,0,7,0,4,98,81,58,78,91,74,75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28571428571429,81.25,76.66666666666667,0.5,87.14550291772971
1,0,9,1,6,91,94,75,86,84,67,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.85714285714286,84.0,86.0,6.5,89.30064532431089
0,0,1,0,33,100,90,89,91,86,75,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14285714285714,91.5,79.0,32.5,90.3144683259243
1,0,1,0,1,50,60,70,75,100,62,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85714285714286,73.75,74.0,0.5,80.48565850945711
